# --------------------------------------------------------------------------
# A basic set of bright stars -- taken from the xephem program.
# 
# Based on the 5th Revised edition of the Yale Bright Star Catalog, 1991, from
# ftp://adc.gsfc.nasa.gov/pub/adc/archives/catalogs/5/5050.
# 
# Only those entries with a Bayer and/or Flamsteed number are retained
# here.
# 
# Format: Constellation BayerN-Flamsteed, as available. Bayer is
#   truncated as requried to enforce a maximum total length of 13
#   imposed within xephem.
# 
# Common names were then overlayed by closest position match from
# hand-edited a list supplied by Robert Tidd (inp@violet.berkeley.edu)
# and Alan Paeth (awpaeth@watcgl.waterloo.edu)
#
# --------------------------------------------------------------------------
#
# Data file format:
# 
# name,right ascention (radians),declination (radians),magnitude,spectral type
#
# --------------------------------------------------------------------------
#
# Sorted in ascending order of magnitude, so we can use a hack to improve
# performace a bit. Please, keep it sorted.
#
# --------------------------------------------------------------------------
# 
# Brightest star follows
Vul 3,5.073883,0.458367,5.2,B6
Cam 43,1.805121,1.202328,5.2,B7
Eri 24,0.979602,-0.014607,5.2,B7
Aql 21,5.034017,0.040031,5.2,B8
Aur Psi3-52,1.740181,0.696430,5.2,B8
CMi Zeta-13,2.058180,0.030839,5.2,B8
Cap Pi-10,5.355194,-0.310465,5.2,B8
Cnc Kappa-76,2.389996,0.186193,5.2,B8
Crv Zeta-5,3.231310,-0.380205,5.2,B8
Cyg Beta2-6,5.108382,0.488086,5.2,B8
Hya 47,3.658726,-0.401911,5.2,B8
Nor Theta,4.255353,-0.813808,5.2,B8
Ori 64,1.585872,0.343665,5.2,B8
Aqr 106,6.214252,-0.309326,5.2,B9
Aqr 108,6.245464,-0.298296,5.2,B9
CVn 14,3.428445,0.624808,5.2,B9
Cas 42,0.449124,1.232595,5.2,B9
Cyg 4,5.088297,0.633865,5.2,B9
Eri 20,0.943743,-0.288556,5.2,B9
Eri 66,1.338500,-0.058381,5.2,B9
Her 45,4.397241,0.091572,5.2,B9
Pav Upsilon,5.419036,-1.138638,5.2,B9
Per 21,0.773566,0.557356,5.2,B9
Sex Delta-29,2.746617,-0.022006,5.2,B9
Tau 41,1.076025,0.481711,5.2,B9
Aql 19,5.013451,0.106000,5.2,F0
CMi Delta1-7,1.972651,0.033413,5.2,F0
CMi Eta-5,1.954921,0.121160,5.2,F0
Dra 8,3.383648,1.142119,5.2,F0
Eri 51,1.211266,-0.026645,5.2,F0
Hor Mu,0.801164,-1.016868,5.2,F0
Lyn 42,2.523579,0.702316,5.2,F0
Lyr 17,5.006593,0.567261,5.2,F0
PsA Pi,6.036643,-0.580332,5.2,F0
Psc 82,0.310290,0.548465,5.2,F0
UMa 67,3.150814,0.751287,5.2,F0
Vir 32,3.340640,0.133925,5.2,F0
Ant Eta,2.613071,-0.595312,5.2,F1
Mic Iota,5.447551,-0.733237,5.2,F1
Tau Psi-42,1.077777,0.506170,5.2,F1
UMa 37,2.771416,0.996282,5.2,F1
Eri 68,1.347074,-0.061853,5.2,F2
Oph Tau-69,4.725835,-0.136475,5.2,F2
Phe Rho,0.221162,-0.855439,5.2,F2
Sex Epsilo-22,2.694919,-0.138424,5.2,F2
Vul 16,5.244816,0.435251,5.2,F2
Aqr Upsilo-59,5.910965,-0.336703,5.2,F4
Hor Zeta,0.701011,-0.932878,5.2,F4
Lib Alpha1-8,3.886354,-0.244395,5.2,F4
Scl Theta,0.051196,-0.608543,5.2,F4
And Rho-27,0.092161,0.662677,5.2,F5
Cet 37,0.324631,-0.106063,5.2,F5
Com Alpha-42,3.446974,0.305947,5.2,F5
Cyg 35,5.317371,0.610565,5.2,F5
Gem 63,1.953634,0.374286,5.2,F5
Cnc Chi-18,2.181945,0.475040,5.2,F6
Equ Epsilon-1,5.493744,0.074938,5.2,F6
LMi 19,2.607893,0.716555,5.2,F6
Mon 25,1.995253,-0.067874,5.2,F6
Ori 71,1.635584,0.334342,5.2,F6
Cet Phi2-19,0.218719,-0.163285,5.2,F7
Del Gamma1-12,5.439515,0.281425,5.2,F7
Peg Sigma-49,5.988232,0.171663,5.2,F7
Tel Rho,5.001815,-0.901623,5.2,F7
Aql 11,4.970240,0.237757,5.2,F8
Aql Omicro-54,5.196834,0.181786,5.2,F8
Cet 13,0.153800,-0.042014,5.2,F8
Pav Phi2,5.410710,-1.037618,5.2,F8
UMa 16,2.418779,1.072039,5.2,F9
Aur Psi5-56,1.774731,0.760571,5.2,G0
Dra 26,4.603270,1.079922,5.2,G0
For Kappa,0.621963,-0.387177,5.2,G0
Pup 9,2.058492,-0.211219,5.2,G0
Ser 59,4.831108,0.003423,5.2,G0
Vir 59,3.476587,0.164483,5.2,G0
Cap 42,5.679076,-0.243517,5.2,G1
Ret Zeta2,0.864876,-1.073266,5.2,G1
Ara Mu,4.643208,-0.875559,5.2,G3
Cen Omicron1,3.018409,-1.022026,5.2,G3
Vul 22,5.303634,0.410303,5.2,G3
Cas Mu-30,0.297899,0.958540,5.2,G5
CrA Mu,4.920709,-0.691044,5.2,G5
Gem Omega-42,1.843126,0.422636,5.2,G5
Hya 56,3.873526,-0.452258,5.2,G5
Scl Iota,0.093899,-0.471559,5.2,G5
Dor Lambda,1.423847,-0.996365,5.2,G6
Boo Phi-54,4.092041,0.704299,5.2,G7
Oct Gamma1,6.248744,-1.430840,5.2,G7
And 64,0.630129,0.872781,5.2,G8
Aql 31,5.083141,0.208470,5.2,G8
Ara Kappa,4.564036,-0.861606,5.2,G8
Cas 49,0.547684,1.328457,5.2,G8
Cir Eta,3.947949,-1.116458,5.2,G8
Cnc Rho2-58,2.337265,0.487427,5.2,G8
Cnc Sigma3-64,2.354202,0.565812,5.2,G8
Dra 53,5.025130,0.992380,5.2,G8
Her 5,4.194193,0.310989,5.2,G8
Her 95,4.718927,0.376909,5.2,G8
Ret Eta,1.142703,-1.092814,5.2,G8
Ser Omega-34,4.146430,0.038334,5.2,G8
Tel Kappa,4.942162,-0.905695,5.2,G8
Aql 37,5.127436,-0.164754,5.2,G9
Cap 41,5.681105,-0.396839,5.2,G9
Cap Phi-28,5.565993,-0.337692,5.2,G9
Cnc Xi-77,2.397028,0.384768,5.2,G9
Vir Upsil-102,3.750458,-0.030272,5.2,G9
And 14,6.157914,0.684804,5.2,K0
Aur 65,1.928778,0.641593,5.2,K0
Aur Psi6-57,1.778752,0.851536,5.2,K0
Cyg 71,5.626287,0.812286,5.2,K0
Del 17,5.478639,0.239483,5.2,K0
Dra 2,3.037077,1.209911,5.2,K0
Lyn 35,2.321055,0.763174,5.2,K0
Mic Nu,5.383984,-0.758937,5.2,K0
Oph Omicro-39,4.529180,-0.413871,5.2,K0
Phe Pi,6.278517,-0.894554,5.2,K0
Scl Pi,0.445684,-0.552799,5.2,K0
UMa 27,2.543614,1.261044,5.2,K0
Vir 76,3.547244,-0.171653,5.2,K0
Vul 4,5.085351,0.345551,5.2,K0
Aqr 1,5.407968,0.008489,5.2,K1
Aur 66,1.937934,0.709864,5.2,K1
Her 90,4.683162,0.698272,5.2,K1
Oph 36,4.517567,-0.443265,5.2,K1
Psc 107,0.447226,0.353754,5.2,K1
Vir 57,3.473118,-0.315153,5.2,K1
Aqr 47,5.853805,-0.356076,5.2,K2
Her 87,4.663607,0.447202,5.2,K2
Hya 23,2.429040,-0.098558,5.2,K2
Ind Mu,5.520636,-0.929785,5.2,K2
Lyn 18,1.902038,1.040871,5.2,K2
Men Gamma,1.448107,-1.320497,5.2,K2
Oph 23,4.427006,-0.102034,5.2,K2
Pav Omega,4.968109,-1.043697,5.2,K2
Pup 12,2.090446,-0.396006,5.2,K2
UMa 38,2.801006,1.146967,5.2,K2
Vir 49,3.437848,-0.161613,5.2,K2
Vir 90,3.642073,-0.008673,5.2,K2
Com 27,3.345120,0.289332,5.2,K3
Pup 6,2.049395,-0.292721,5.2,K3
Sco Chi-17,4.249215,-0.177369,5.2,K3
Lib 36,4.078056,-0.487873,5.2,K4
Lyn 5,1.687799,1.019573,5.2,K4
Sgr 29,4.929108,-0.343398,5.2,K4
Cyg 61,5.527938,0.676242,5.2,K5
Her 43,4.388769,0.149793,5.2,K5
Lib Nu-21,3.955905,-0.274768,5.2,K5
Phe Chi,0.531046,-0.755490,5.2,K5
Psc 91,0.353967,0.501574,5.2,K5
Tri 14,0.663676,0.630888,5.2,K5
UMa Sigma1-11,2.392817,1.167160,5.2,K5
Ori Theta1-41,1.462913,-0.080465,5.2,O6
Cep 19,5.782050,1.086991,5.2,O9
Col Mu,1.509703,-0.553158,5.2,O9
Leo 75,2.955235,0.035091,5.2,M0
Vir 68,3.519980,-0.197086,5.2,M0
Boo 13,3.701356,0.863206,5.2,M1
CrB Mu-6,4.080798,0.680853,5.2,M1
Cyg 75,5.673127,0.755272,5.2,M1
Gem Pi-80,2.039875,0.583211,5.2,M1
Ser Tau1-9,4.039521,0.269270,5.2,M1
CrB Nu1-20,4.286340,0.589907,5.2,M2
Cyg 19,5.194827,0.675835,5.2,M2
Eri 47,1.196394,-0.135588,5.2,M3
Peg 57,6.062947,0.151446,5.2,M4
Aur 49,1.724393,0.489080,5.3,A0
Cam 16,1.411375,1.004340,5.3,A0
Cap Chi-25,5.535137,-0.363140,5.3,A0
Cas 31,0.308291,1.200413,5.3,A0
Gem 85,2.075480,0.347039,5.3,A0
LMi 23,2.688854,0.511566,5.3,A0
Pyx Eta,2.259634,-0.449335,5.3,A0
Ser Chi-20,4.109334,0.224231,5.3,A0
Tri 7,0.593136,0.582222,5.3,A0
Vol Eta,2.190708,-1.267109,5.3,A0
And 62,0.607724,0.826937,5.3,A1
Aql Phi-61,5.219574,0.199384,5.3,A1
CMi 11,2.034487,0.187943,5.3,A1
Com 17,3.267744,0.452263,5.3,A1
Dra 50,4.914716,1.316570,5.3,A1
Lib Mu-7,3.880383,-0.241747,5.3,A1
Per 59,1.234406,0.756862,5.3,A1
Psc Psi1-74,0.286590,0.374780,5.3,A1
Vir 4,3.088862,0.143917,5.3,A1
Boo Chi-48,3.990201,0.509011,5.3,A2
Gem 36,1.795726,0.379803,5.3,A2
Hor Nu,0.737511,-1.068025,5.3,A2
Leo 53,2.832917,0.184050,5.3,A2
UMa 57,3.006635,0.686559,5.3,A2
Ari 33,0.701121,0.472301,5.3,A3
Cam 4,1.256659,0.990600,5.3,A3
Ind Nu,5.866982,-1.252177,5.3,A3
UMa 31,2.599304,0.869523,5.3,A3
Peg 82,6.250977,0.191070,5.3,A4
Sgr Theta2,5.235355,-0.581233,5.3,A4
Aqr 32,5.780487,0.015824,5.3,A5
CMi 1,1.941548,0.203675,5.3,A5
Leo 22,2.582578,0.425778,5.3,A5
Ori 52,1.518451,0.112646,5.3,A5
Tau 106,1.343060,0.356367,5.3,A5
UMa 74,3.272296,1.019374,5.3,A5
Hor Eta,0.686816,-0.898093,5.3,A6
Tau Kappa2-67,1.158099,0.387458,5.3,A7
Tel Nu,5.183715,-0.971058,5.3,A7
Cam 2,1.221592,0.933281,5.3,A8
Dor Kappa,1.240718,-1.016955,5.3,A8
Eri Rho3-10,0.804044,-0.111687,5.3,A8
Ori 14,1.343387,0.148324,5.3,Am
Mon 7,1.656812,-0.107808,5.3,B2
Ori 55,1.533126,-0.113131,5.3,B2
Tau 133,1.517193,0.242596,5.3,B2
Aql 20,5.029508,-0.105777,5.3,B3
Cyg 70,5.617153,0.647808,5.3,B3
Her 96,4.722796,0.363615,5.3,B3
Tau 29,0.984686,0.105592,5.3,B3
Tau 40,1.063531,0.094868,5.3,B3
Ari Tau1-61,0.878017,0.369084,5.3,B5
Eri 35,1.053888,-0.007859,5.3,B5
Lyr Iota-18,5.006048,0.630069,5.3,B6
Oct Xi,5.979418,-1.394096,5.3,B6
Peg 64,6.117008,0.555233,5.3,B6
Lep Nu-7,1.396198,-0.203932,5.3,B7
Ori 72,1.638071,0.281749,5.3,B7
Lyn 36,2.416423,0.754293,5.3,B8
And 18,6.192159,0.880897,5.3,B9
CMa 11,1.775225,-0.236914,5.3,B9
For Mu,0.579922,-0.510965,5.3,B9
Hya 14,2.309776,-0.044627,5.3,B9
Leo Nu-27,2.610242,0.217201,5.3,B9
Ori 73,1.639519,0.219058,5.3,B9
Tau 53,1.131999,0.369001,5.3,B9
Aql Omega1-25,5.051928,0.202376,5.3,F0
Her 53,4.419908,0.553298,5.3,F0
Ori 45,1.464586,-0.054876,5.3,F0
Tau 58,1.137104,0.263462,5.3,F0
Tri 12,0.646499,0.517829,5.3,F0
Scl Epsilon,0.460971,-0.435416,5.3,F1
Aqr 107,6.222164,-0.302325,5.3,F2
Hor Lambda,0.632238,-1.041753,5.3,F2
Peg 13,5.716586,0.301690,5.3,F2
Tau 46,1.106328,0.134672,5.3,F2
Mic Zeta,5.510732,-0.652200,5.3,F3
Sgr 7,4.724832,-0.413953,5.3,F3
Col Nu2,1.473683,-0.476659,5.3,F4
Per 20,0.757953,0.669116,5.3,F4
Per 36,0.926937,0.803845,5.3,F4
TrA Iota,4.310767,-1.115997,5.3,F4
Ari Eta-17,0.579457,0.370199,5.3,F5
Ori 21,1.392715,0.045306,5.3,F5
Per 43,1.032399,0.884800,5.3,F5
Ara Epsilon2,4.464320,-0.920889,5.3,F6
Aql Chi-47,5.159920,0.206414,5.3,G0
Cnc Mu2-10,2.128269,0.376671,5.3,G1
Cet 75,0.663909,-0.016842,5.3,G3
Lyn 14,1.802423,1.037574,5.3,G4
For Pi,0.529031,-0.523570,5.3,G5
Vir 55,3.465271,-0.315366,5.3,G6
Aqr 68,5.967070,-0.320908,5.3,G7
And 32,0.179420,0.688683,5.3,G8
Cas 40,0.429853,1.274788,5.3,G8
Hyi Mu,0.661807,-1.376900,5.3,G8
Men Beta,1.320851,-1.233696,5.3,G8
Oct Gamma3,0.043786,-1.427262,5.3,G8
Oct Lambda,5.719902,-1.418618,5.3,G8
UMa 61,3.058908,0.596932,5.3,G8
Vul 24,5.309226,0.430592,5.3,G8
And 49,0.393150,0.820431,5.3,K0
Aqr 41,5.821982,-0.365225,5.3,K0
Aqr 42,5.832898,-0.194929,5.3,K0
CMi 14,2.087167,0.038829,5.3,K0
Eri Rho2-9,0.797201,-0.110213,5.3,K0
Gru Xi,5.637843,-0.712458,5.3,K0
Lyn 13,1.775109,0.997790,5.3,K0
Peg 12,5.698820,0.400534,5.3,K0
Pic Lambda,1.233831,-0.864263,5.3,K0
Ser 16,4.086223,0.174707,5.3,K0
Ser 3,3.993270,0.086210,5.3,K0
Boo 15,3.729972,0.176288,5.3,K1
Cam 36,1.626872,1.147001,5.3,K1
Cnc Pi2-82,2.422648,0.260776,5.3,K1
Leo 92,3.057751,0.372676,5.3,K1
Scl Mu,6.198697,-0.557230,5.3,K1
Dra 9,3.403036,1.162341,5.3,K2
Lib 12,3.902273,-0.407670,5.3,K2
Pav Mu2,5.244162,-1.135438,5.3,K2
Aps Delta2,4.278006,-1.349712,5.3,K3
Cam 40,1.639199,1.047183,5.3,K3
Cap Sigma-7,5.320607,-0.329542,5.3,K3
Cnc Eta-33,2.237112,0.356765,5.3,K3
Dra 3,3.065118,1.164920,5.3,K3
Her 105,4.796070,0.426665,5.3,K3
Leo 73,2.949017,0.232260,5.3,K3
Oct Chi,4.951419,-1.507863,5.3,K3
Ser 6,4.018766,0.012484,5.3,K3
Vul 33,5.490253,0.389659,5.3,K3
Cep 20,5.781440,1.095815,5.3,K4
Cet Phi3-22,0.244455,-0.187332,5.3,K4
Gem 76,2.025084,0.450019,5.3,K4
Her 54,4.430387,0.321722,5.3,K4
And 4,6.054787,0.809610,5.3,K5
Aqr 103,6.202791,-0.313684,5.3,K5
Cnc Theta-31,2.232254,0.315808,5.3,K5
Oph 43,4.552517,-0.486195,5.3,K5
UMa 17,2.425273,0.990324,5.3,K5
CVn 3,3.228037,0.854935,5.3,M0
Dra 64,5.242424,1.131342,5.3,M1
Ori 5,1.280112,0.043774,5.3,M1
Cet 69,0.619345,0.006909,5.3,M2
Leo Psi-16,2.547010,0.244724,5.3,M2
Lep 19,1.604365,-0.328718,5.3,M2
Oph 37,4.504971,0.184748,5.3,M2
Peg 7,5.682174,0.099135,5.3,M2
Cap 29,5.566502,-0.258808,5.3,M3
Tri 15,0.679718,0.605411,5.3,M3
Cep 18,5.776523,1.101647,5.3,M5
Peg 71,6.167419,0.392680,5.3,M5
Dra 51,4.995656,0.931948,5.4,A0
For Gamma2,0.741343,-0.454804,5.4,A0
Lup Upsilon,4.034976,-0.668282,5.4,A0
Tau 56,1.132770,0.380021,5.4,A0
Boo 33,3.834648,0.775004,5.4,A1
Vir 7,3.141367,0.063797,5.4,A1
Ori 38,1.458564,0.065746,5.4,A2
Ori 75,1.645453,0.173529,5.4,A2
Del Eta-3,5.384123,0.227368,5.4,A3
Aur 40,1.599529,0.671651,5.4,A4
Sgr 15,4.778777,-0.336354,5.4,B0
Cyg 60,5.502943,0.805571,5.4,B1
Cyg 51,5.420164,0.878599,5.4,B2
Tau 121,1.463684,0.419567,5.4,B2
Peg 30,5.848860,0.101045,5.4,B5
Aqr Rho-46,5.847718,-0.107842,5.4,B8
Boo 50,4.022155,0.574805,5.4,B9
Peg 58,6.065128,0.171425,5.4,B9
Tau Chi-59,1.145729,0.447313,5.4,B9
Vol Kappa1,2.180862,-1.230195,5.4,B9
Aql 51,5.195758,-0.161205,5.4,F0
Boo 22,3.780630,0.335573,5.4,F0
Cas 47,0.545954,1.348815,5.4,F0
Lyr Epsilo2-5,4.906041,0.691373,5.4,F0
Pic Eta1,1.321258,-0.852569,5.4,F2
Psc Rho-93,0.376358,0.334618,5.4,F2
Cha Iota,2.461576,-1.382529,5.4,F3
Aur 45,1.665779,0.932917,5.4,F5
Lyn 22,1.963205,0.866949,5.4,F6
Tuc Rho,0.185325,-1.126295,5.4,F6
Cyg 9,5.126243,0.514227,5.4,F8
Her 72,4.540736,0.566670,5.4,G0
LMi 20,2.622408,0.557172,5.4,G3
Eri 63,1.308299,-0.169937,5.4,G4
Her Alpha2-64,4.514527,0.251153,5.4,G5
Sge 10,5.218629,0.290331,5.4,G5
Tuc Iota,0.293703,-1.051120,5.4,G5
Cnc 57,2.331084,0.533712,5.4,G7
Cam 37,1.614364,1.028624,5.4,G8
Dor Pi2,1.681959,-1.192230,5.4,G8
Leo 79,2.984680,0.024570,5.4,G8
Lib 41,4.096760,-0.326343,5.4,G8
Lyn 34,2.273371,0.799952,5.4,G8
Cet 95,0.865567,0.016236,5.4,G9
Cyg 27,5.263753,0.627839,5.4,K0
Psc 52,0.142208,0.354205,5.4,K0
Psc 55,0.174213,0.374170,5.4,K0
Ser 60,4.841907,-0.000257,5.4,K0
Her 82,4.610404,0.847978,5.4,K1
Vir 84,3.591284,0.061751,5.4,K2
Dra 66,5.260190,1.082027,5.4,K3
Psc 41,0.089877,0.142947,5.4,K3
Sgr 28,4.914600,-0.377127,5.4,K4
CrB Nu2-21,4.286907,0.588239,5.4,K5
Gru Kappa,6.041719,-0.908182,5.4,K5
Vir 63,3.503828,-0.283873,5.4,KI
LMi 8,2.493814,0.612664,5.4,M1
Her 2,4.165366,0.752911,5.4,M3
Psc 57,0.203113,0.270099,5.4,M4
Sge 13,5.236228,0.305724,5.4,M4
Vir Omega-1,3.047607,0.141968,5.4,M4
Cha Mu1,2.621172,-1.427422,5.5,A0
Cnc Nu-69,2.368143,0.426781,5.5,A0
Col Pi2,1.605187,-0.730352,5.5,A0
Her Rho-75,4.553906,0.648332,5.5,A0
Leo 69,2.939833,0.001217,5.5,A0
Oct Phi,4.815371,-1.308226,5.5,A0
Vir 21,3.288986,-0.149192,5.5,A0
Aql 14,4.986878,-0.040162,5.5,A1
Peg 75,6.186959,0.321150,5.5,A1
Vul 35,5.618513,0.481861,5.5,A1
Aur Omicro-27,1.509273,0.869635,5.5,A2
Com 21,3.276899,0.428779,5.5,A2
Crv 3,3.189873,-0.390910,5.5,A2
Del Iota-5,5.401001,0.198580,5.5,A2
Oph 21,4.413130,0.021225,5.5,A2
Ori 16,1.349692,0.171556,5.5,A2
Peg 17,5.746235,0.210773,5.5,A2
Scl Sigma,0.272446,-0.531419,5.5,A2
Tri Epsilon-3,0.536543,0.580913,5.5,A2
UMa 2,2.245381,1.136995,5.5,A2
Cas 6,6.234476,1.085847,5.5,A3
Cep Rho2-29,5.889970,1.375741,5.5,A3
CrA Eta1,4.925501,-0.738623,5.5,A3
Her 47,4.408367,0.126498,5.5,A3
Leo 95,3.122721,0.273086,5.5,A3
Nor Lambda,4.272981,-0.721277,5.5,A3
UMa 82,3.575772,0.923652,5.5,A3
Vul 18,5.282057,0.469566,5.5,A3
Hya 15,2.319433,-0.119080,5.5,A4
LMi 40,2.805748,0.459468,5.5,A4
Sco 16,4.241681,-0.130071,5.5,A4
Cet 60,0.537540,0.002240,5.5,A5
Eri 4,0.774032,-0.386382,5.5,A5
Her 25,4.299633,0.652646,5.5,A5
Tau 81,1.180926,0.273876,5.5,A5
Ari Nu-32,0.692968,0.383299,5.5,A7
Cnc Sigma2-59,2.342857,0.574393,5.5,A7
Mon 21,1.882309,0.005270,5.5,A8
Oct Zeta,2.341730,-1.471957,5.5,A8
Cep 26,5.877782,1.136772,5.5,B0
Mus Theta,3.438808,-1.129117,5.5,B0
Vul 2,5.051536,0.401872,5.5,B0
Ori 33,1.445314,0.057460,5.5,B1
Per 1,0.488641,0.962505,5.5,B1
Lib Zeta4-35,4.070631,-0.264369,5.5,B2
Tau 103,1.344383,0.423509,5.5,B2
Aps Kappa1,4.064494,-1.267293,5.5,B3
Hyi Theta,0.795245,-1.223432,5.5,B3
Mon Beta-11,1.696569,-0.121572,5.5,B3
Tau 115,1.427541,0.313500,5.5,B5
Eri 62,1.293304,-0.084275,5.5,B6
Aqr 38,5.805947,-0.182125,5.5,B7
Ari Sigma-43,0.748281,0.263230,5.5,B7
Ari Xi-24,0.631882,0.185189,5.5,B7
Cep 7,5.618949,1.166040,5.5,B7
Tau 16,0.980890,0.423931,5.5,B7
Tau 72,1.166280,0.401363,5.5,B7
Vol Iota,1.795289,-1.204917,5.5,B7
Cap 30,5.576131,-0.279510,5.5,B8
Cas 23,0.208429,1.306335,5.5,B8
Cha Eta,2.274709,-1.344543,5.5,B8
Eri 30,1.015316,-0.080959,5.5,B8
Lyn 19,1.932378,0.964842,5.5,B8
Men Mu,1.235104,-1.205480,5.5,B8
Per 30,0.863022,0.768381,5.5,B8
PsA Eta-12,5.763237,-0.480775,5.5,B8
PsA Lambda-16,5.822040,-0.457853,5.5,B8
Ser 25,4.128111,-0.003413,5.5,B8
Tau 118,1.436733,0.438960,5.5,B8
Tau 93,1.221978,0.212891,5.5,B8
UMi 19,4.236023,1.324312,5.5,B8
Vul 25,5.332228,0.426665,5.5,B8
Aps Iota,4.547012,-1.219578,5.5,B9
Aql 27,5.064051,0.015572,5.5,B9
Cam 5,1.287406,0.964454,5.5,B9
Cas 12,0.108174,1.079156,5.5,B9
Cyg 14,5.146285,0.747321,5.5,B9
Dra 16,4.346706,0.923284,5.5,B9
Eri 22,0.962716,-0.083592,5.5,B9
Her 112,4.940474,0.373942,5.5,B9
Hya 24,2.429011,-0.126628,5.5,B9
Men Kappa,1.528378,-1.372503,5.5,B9
Men Theta,1.817644,-1.371475,5.5,B9
Psc 34,0.043800,0.194527,5.5,B9
Psc Sigma-69,0.274097,0.555092,5.5,B9
Sge 11,5.226199,0.293026,5.5,B9
Tau 116,1.430123,0.277056,5.5,B9
Tuc Pi,0.090103,-1.193369,5.5,B9
Aql 28,5.059949,0.215980,5.5,F0
Cet 70,0.620494,0.015446,5.5,F0
CrB Lambda-12,4.170435,0.662299,5.5,F0
Lib Eta-44,4.119297,-0.250057,5.5,F0
Oct Sigma,5.536053,-1.519198,5.5,F0
Psc 80,0.298320,0.098606,5.5,F0
Tau 122,1.470716,0.297409,5.5,F0
Tau 130,1.515978,0.309432,5.5,F0
Tau 83,1.180810,0.239537,5.5,F0
Aqr 18,5.603343,-0.194115,5.5,F1
Peg 5,5.662532,0.337173,5.5,F1
Aqr 83,6.043915,-0.110067,5.5,F2
Col Sigma,1.554863,-0.534376,5.5,F2
Dra Psi2-34,4.691387,1.256724,5.5,F2
Her 89,4.692405,0.454658,5.5,F2
Peg 37,5.890341,0.077347,5.5,F2
Scl Kappa1,0.040797,-0.453999,5.5,F2
Tau 44,1.094460,0.462178,5.5,F2
Vir 95,3.694484,-0.151611,5.5,F2
Aql 42,5.139071,-0.058512,5.5,F3
Oct Psi,5.837435,-1.334973,5.5,F3
Gru Omicron,6.137494,-0.894976,5.5,F4
Hyi Iota,0.855037,-1.337126,5.5,F4
Boo 18,3.749280,0.226966,5.5,F5
Com 18,3.270085,0.420779,5.5,F5
Gru Phi,6.100646,-0.683742,5.5,F5
Pup 5,2.041795,-0.206070,5.5,F5
Boo 14,3.726656,0.226185,5.5,F6
Peg 15,5.726854,0.502538,5.5,F6
Phe Lambda2,0.155705,-0.837743,5.5,F6
Pup 18,2.140923,-0.212945,5.5,F6
Crt Iota-24,3.048516,-0.223368,5.5,F7
Per 50,1.084766,0.663918,5.5,F7
Pic Zeta,1.393507,-0.862086,5.5,F7
Cet 66,0.579413,-0.028037,5.5,F8
Lib 49,4.190216,-0.269944,5.5,F8
Aur 26,1.477574,0.532195,5.5,F9
Leo Omega-2,2.480367,0.158069,5.5,F9
CrB Rho-15,4.193350,0.581258,5.5,G0
Hor Iota,0.709295,-0.858697,5.5,G0
Pav Iota,4.757920,-1.082065,5.5,G0
Per 14,0.715963,0.773128,5.5,G0
Tau 36,1.066229,0.420726,5.5,G0
Eri 58,1.254914,-0.262944,5.5,G2
Peg 51,6.010325,0.362485,5.5,G2
Ret Zeta1,0.862934,-1.072064,5.5,G2
Sco 18,4.256953,-0.133178,5.5,G2
Leo 52,2.820547,0.247745,5.5,G4
Ari 62,0.882257,0.481842,5.5,G5
Cet 39,0.334252,-0.026175,5.5,G5
Dra 49,4.977345,0.971421,5.5,G5
Peg 86,0.024871,0.233806,5.5,G5
Del 18,5.490944,0.189179,5.5,G6
For Rho,0.994547,-0.520671,5.5,G6
Psc 68,0.252360,0.506010,5.5,G6
Cet 67,0.597703,-0.097351,5.5,G8
Cha Nu,2.558405,-1.312905,5.5,G8
Cnc Tau-72,2.391108,0.517563,5.5,G8
Cyg 49,5.415073,0.563867,5.5,G8
Eri 37,1.092467,-0.088595,5.5,G8
Gem 45,1.869102,0.278045,5.5,G8
Hya 20,2.398046,-0.125877,5.5,G8
LMi 11,2.511791,0.625007,5.5,G8
Psc 20,6.230571,-0.021613,5.5,G8
Psc 5,6.059267,0.037137,5.5,G8
Psc 58,0.205185,0.208984,5.5,G8
TrA Theta,4.344764,-1.125820,5.5,G8
Vir 86,3.603836,-0.201993,5.5,G8
Vul 10,5.164931,0.449805,5.5,G8
Aqr 49,5.862190,-0.405571,5.5,G9
Com 26,3.312293,0.367610,5.5,G9
Dra 75,5.359223,1.421096,5.5,G9
Gru Nu,5.884610,-0.678376,5.5,G9
Leo 65,2.909915,0.034131,5.5,G9
Peg 87,0.039444,0.317858,5.5,G9
Tau 135,1.529265,0.249679,5.5,G9
And 11,6.106456,0.848671,5.5,K0
Aql Tau-63,5.254045,0.127026,5.5,K0
Aqr 30,5.773869,-0.095600,5.5,K0
Cap 33,5.603205,-0.334197,5.5,K0
Cet 25,0.275078,-0.055211,5.5,K0
Cha Delta1,2.815485,-1.388065,5.5,K0
CrB Omicron-1,4.014875,0.516899,5.5,K0
Leo 86,3.012802,0.321310,5.5,K0
Oct Iota,3.381474,-1.481377,5.5,K0
Pav Sigma,5.451107,-1.173273,5.5,K0
Ser 11,4.070828,-0.014200,5.5,K0
And 36,0.239837,0.412392,5.5,K1
And 55,0.494314,0.710868,5.5,K1
Aql 15,4.995830,-0.069265,5.5,K1
LMi 28,2.723339,0.588501,5.5,K1
Psc 2,6.019015,0.016804,5.5,K1
